angle,outlineId,file,species,specimenId,mimicType,ptype,state,source,camera,rating,ftype,url,imageabletype,imageableid,created_at,updated_at,photoDescription,id,kingdom,phylum,class,order,family,genus,taxonRank,scientificName,scientificNameAuthorship,vernacularName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,locationRemarks,time,day,month,year,recordedBy,siteId,description,individualCount,bodylength,sex,lifeStage,form,notes,idconfidence,other,ref,disposition,numphotos,Unique.ID,Unique.qualifier,Species,Ant.mimic.,Potential.Source.for.image,Image.found,Aspect,Sex,Notes,Done.,File,File.exists.,Adjustments..angle.adjustments..interpolation.,Notes.1
Dorsal,3879,../data/outline1cb021cf21a3.JPG,Reduviid1 sp1,490,mimic,Outline,Alive,Photo 1000,,NA,photo,http://localhost/images/photos/15/3879.JPG,Specimen,490,2017-08-17 12:22:23 UTC,2017-08-17 12:22:25 UTC,strict,490,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Reduviid1,Species,Reduviid1 sp1,,,-15.774375,144.3819722,5,396.9470199,"Qld, Quinkan Bush Blitz site B1",10:38,14,3,2017,Jim,127,Ant-mimic bug,1,2.6,,Early instar,,Pickled in 96% ethanol 29-Mar-2017.,Ryan,Ant mimic bug,,In collection,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3886,../data/outline1cb06e914aaf.JPG,Reduviid1 sp1,488,non-mimic,Outline,Alive,Photo 987,,NA,photo,http://localhost/images/photos/15/3886.JPG,Specimen,488,2017-08-17 12:51:47 UTC,2017-08-17 12:51:48 UTC,"strict, angles adjusted",488,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Reduviid1,Species,Reduviid1 sp1,,,-15.774375,144.3819722,5,396.9470199,"Qld, Quinkan Bush Blitz site B1",10:38,14,3,2017,Jim,127,Possible ant-mimic bug,1,3,,Early instar,,Pickled in 96% ethanol 29-Mar-2017.,Ryan,,,In collection,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3887,../data/outline1cb06fbf44fb.JPG,Reduviid1 sp1,488,non-mimic,Outline,Alive,Photo 988,,NA,photo,http://localhost/images/photos/15/3887.JPG,Specimen,488,2017-08-17 12:52:47 UTC,2017-08-17 12:52:49 UTC,strict,488,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Reduviid1,Species,Reduviid1 sp1,,,-15.774375,144.3819722,5,396.9470199,"Qld, Quinkan Bush Blitz site B1",10:38,14,3,2017,Jim,127,Possible ant-mimic bug,1,3,,Early instar,,Pickled in 96% ethanol 29-Mar-2017.,Ryan,,,In collection,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3877,../data/outline1cb02ac81e13.JPG,Reduviid1 sp1,490,mimic,Outline,Alive,Photo 998,,NA,photo,http://localhost/images/photos/15/3877.JPG,Specimen,490,2017-08-17 12:20:40 UTC,2017-08-17 12:20:42 UTC,strict with interpolation,490,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Reduviid1,Species,Reduviid1 sp1,,,-15.774375,144.3819722,5,396.9470199,"Qld, Quinkan Bush Blitz site B1",10:38,14,3,2017,Jim,127,Ant-mimic bug,1,2.6,,Early instar,,Pickled in 96% ethanol 29-Mar-2017.,Ryan,Ant mimic bug,,In collection,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3878,../data/outline1cb0f584b89.JPG,Reduviid1 sp1,490,mimic,Outline,Alive,Photo 999,,NA,photo,http://localhost/images/photos/15/3878.JPG,Specimen,490,2017-08-17 12:21:32 UTC,2017-08-17 12:21:34 UTC,"strict, angles adjusted",490,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Reduviid1,Species,Reduviid1 sp1,,,-15.774375,144.3819722,5,396.9470199,"Qld, Quinkan Bush Blitz site B1",10:38,14,3,2017,Jim,127,Ant-mimic bug,1,2.6,,Early instar,,Pickled in 96% ethanol 29-Mar-2017.,Ryan,Ant mimic bug,,In collection,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3884,../data/outline1cb039c64f95.JPG,Reduviid1 sp1,488,non-mimic,Outline,Alive,Photo 985,,NA,photo,http://localhost/images/photos/15/3884.JPG,Specimen,488,2017-08-17 12:50:31 UTC,2017-08-17 12:50:32 UTC,"strict, angles adjusted",488,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Reduviid1,Species,Reduviid1 sp1,,,-15.774375,144.3819722,5,396.9470199,"Qld, Quinkan Bush Blitz site B1",10:38,14,3,2017,Jim,127,Possible ant-mimic bug,1,3,,Early instar,,Pickled in 96% ethanol 29-Mar-2017.,Ryan,,,In collection,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3885,../data/outline1cb011a7d67.JPG,Reduviid1 sp1,488,non-mimic,Outline,Alive,Photo 986,,NA,photo,http://localhost/images/photos/15/3885.JPG,Specimen,488,2017-08-17 12:51:01 UTC,2017-08-17 12:51:03 UTC,"strict, angles adjusted",488,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Reduviid1,Species,Reduviid1 sp1,,,-15.774375,144.3819722,5,396.9470199,"Qld, Quinkan Bush Blitz site B1",10:38,14,3,2017,Jim,127,Possible ant-mimic bug,1,3,,Early instar,,Pickled in 96% ethanol 29-Mar-2017.,Ryan,,,In collection,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3139,../data/outline1cb0d4b2b4f.JPG,Rhombonotus gracilis,841,mimic,Outline,Alive,Photo 2787,,NA,photo,http://localhost/images/photos/12/3139.JPG,Specimen,841,2017-07-01 06:37:39 UTC,2017-07-01 06:37:41 UTC,strict,841,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus gracilis,"(Koch L., 1879)",,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,"Shiny black ant mimicking jumper, red legs",1,3.3,,Juvenile,,Needed encouragement for motion video,,Ant-mimic spider,,Lost,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3140,../data/outline1cb07ebbc5f.JPG,Rhombonotus gracilis,841,mimic,Outline,Alive,Photo 2788,,NA,photo,http://localhost/images/photos/12/3140.JPG,Specimen,841,2017-07-01 06:53:39 UTC,2017-07-01 06:53:40 UTC,strict,841,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus gracilis,"(Koch L., 1879)",,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,"Shiny black ant mimicking jumper, red legs",1,3.3,,Juvenile,,Needed encouragement for motion video,,Ant-mimic spider,,Lost,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3743,../data/outline1cb0203e5d2a.JPG,Rhombonotus gracilis,609,mimic,Outline,Alive,Photo 1632,,NA,photo,http://localhost/images/photos/14/3743.JPG,Specimen,609,2017-08-12 13:16:30 UTC,2017-08-12 13:16:33 UTC,"strict, angles adjusted",609,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus gracilis,"(Koch L., 1879)",,-27.48424444,153.0549667,1.00E+05,NA,"Brisbane, Qld",0:00,30,4,2017,Jonas Wolff,164,Tiny ant-mimicking jumper,1,2.5,,,,"Pickled in 96% ethanol, 15-May-2017.",,Ant-mimic spider,,Michael Kelly,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3744,../data/outline1cb01b4c1e55.JPG,Rhombonotus gracilis,609,mimic,Outline,Alive,Photo 1633,,NA,photo,http://localhost/images/photos/14/3744.JPG,Specimen,609,2017-08-12 13:25:40 UTC,2017-08-12 13:25:43 UTC,strict,609,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus gracilis,"(Koch L., 1879)",,-27.48424444,153.0549667,1.00E+05,NA,"Brisbane, Qld",0:00,30,4,2017,Jonas Wolff,164,Tiny ant-mimicking jumper,1,2.5,,,,"Pickled in 96% ethanol, 15-May-2017.",,Ant-mimic spider,,Michael Kelly,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3748,../data/outline1cb05796214.JPG,Rhombonotus gracilis,832,mimic,Outline,Alive,Photo 2743,,NA,photo,http://localhost/images/photos/14/3748.JPG,Specimen,832,2017-08-12 14:16:56 UTC,2017-08-12 14:16:59 UTC,strict with interpolation,832,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus gracilis,"(Koch L., 1879)",,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,"Shiny black ant mimicking jumper, red legs",1,2.3,,Juvenile,,"Pickled in 70% ethanol, 12-Jul-2017.",,Ant-mimic spider,,Michael Kelly,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3754,../data/outline1cb04a761352.JPG,Rhombonotus gracilis,832,mimic,Outline,Alive,Photo 2744,,NA,photo,http://localhost/images/photos/15/3754.JPG,Specimen,832,2017-08-13 02:17:42 UTC,2017-08-13 02:17:44 UTC,strict with interpolation,832,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus gracilis,"(Koch L., 1879)",,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,"Shiny black ant mimicking jumper, red legs",1,2.3,,Juvenile,,"Pickled in 70% ethanol, 12-Jul-2017.",,Ant-mimic spider,,Michael Kelly,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3141,../data/outline1cb0574c7ccf.jpg,Rhombonotus gracilis,841,mimic,Outline,Alive,Photo 2789,,NA,photo,http://localhost/images/photos/12/3141.jpg,Specimen,841,2017-07-01 07:16:19 UTC,2017-07-01 07:16:23 UTC,strict with interpolation,841,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus gracilis,"(Koch L., 1879)",,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,"Shiny black ant mimicking jumper, red legs",1,3.3,,Juvenile,,Needed encouragement for motion video,,Ant-mimic spider,,Lost,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3736,../data/outline1cb011a3d16.JPG,Rhombonotus gracilis,841,mimic,Outline,Alive,Photo 2790,Canon EOS 7D,NA,photo,http://localhost/images/photos/14/3736.JPG,Specimen,841,2017-08-10 06:24:42 UTC,2017-08-10 06:24:47 UTC,strict with interpolation,841,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus gracilis,"(Koch L., 1879)",,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,"Shiny black ant mimicking jumper, red legs",1,3.3,,Juvenile,,Needed encouragement for motion video,,Ant-mimic spider,,Lost,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3745,../data/outline1cb02161723.JPG,Rhombonotus gracilis,609,mimic,Outline,Alive,Photo 1634,,NA,photo,http://localhost/images/photos/14/3745.JPG,Specimen,609,2017-08-12 13:38:30 UTC,2017-08-12 13:38:34 UTC,strict with interpolation,609,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus gracilis,"(Koch L., 1879)",,-27.48424444,153.0549667,1.00E+05,NA,"Brisbane, Qld",0:00,30,4,2017,Jonas Wolff,164,Tiny ant-mimicking jumper,1,2.5,,,,"Pickled in 96% ethanol, 15-May-2017.",,Ant-mimic spider,,Michael Kelly,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3746,../data/outline1cb06d3741ca.JPG,Rhombonotus gracilis,609,mimic,Outline,Alive,Photo 1635,,NA,photo,http://localhost/images/photos/14/3746.JPG,Specimen,609,2017-08-12 13:55:04 UTC,2017-08-12 13:55:07 UTC,strict with interpolation,609,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus gracilis,"(Koch L., 1879)",,-27.48424444,153.0549667,1.00E+05,NA,"Brisbane, Qld",0:00,30,4,2017,Jonas Wolff,164,Tiny ant-mimicking jumper,1,2.5,,,,"Pickled in 96% ethanol, 15-May-2017.",,Ant-mimic spider,,Michael Kelly,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3750,../data/outline1cb0b5560aa.JPG,Rhombonotus gracilis,832,mimic,Outline,Alive,Photo 2746,,NA,photo,http://localhost/images/photos/15/3750.JPG,Specimen,832,2017-08-12 14:45:59 UTC,2017-08-12 14:46:03 UTC,strict with interpolation,832,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus gracilis,"(Koch L., 1879)",,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,"Shiny black ant mimicking jumper, red legs",1,2.3,,Juvenile,,"Pickled in 70% ethanol, 12-Jul-2017.",,Ant-mimic spider,,Michael Kelly,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3751,../data/outline1cb0144426c5.JPG,Rhombonotus gracilis,609,mimic,Outline,Alive,Photo 1636,,NA,photo,http://localhost/images/photos/15/3751.JPG,Specimen,609,2017-08-13 01:58:31 UTC,2017-08-13 01:58:35 UTC,"strict, angles adjusted",609,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus gracilis,"(Koch L., 1879)",,-27.48424444,153.0549667,1.00E+05,NA,"Brisbane, Qld",0:00,30,4,2017,Jonas Wolff,164,Tiny ant-mimicking jumper,1,2.5,,,,"Pickled in 96% ethanol, 15-May-2017.",,Ant-mimic spider,,Michael Kelly,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3753,../data/outline1cb024465194.JPG,Rhombonotus gracilis,832,mimic,Outline,Alive,Photo 2745,,NA,photo,http://localhost/images/photos/15/3753.JPG,Specimen,832,2017-08-13 02:13:25 UTC,2017-08-13 02:13:29 UTC,strict with interpolation,832,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus gracilis,"(Koch L., 1879)",,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,"Shiny black ant mimicking jumper, red legs",1,2.3,,Juvenile,,"Pickled in 70% ethanol, 12-Jul-2017.",,Ant-mimic spider,,Michael Kelly,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3932,../data/outline1cb03623543d.JPG,Rhombonotus gracilis,609,mimic,Outline,Alive,Photo 1637,,NA,photo,http://localhost/images/photos/15/3932.JPG,Specimen,609,2017-08-19 08:05:32 UTC,2017-08-19 08:05:34 UTC,"strict, angles adjusted",609,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus gracilis,"(Koch L., 1879)",,-27.48424444,153.0549667,1.00E+05,NA,"Brisbane, Qld",0:00,30,4,2017,Jonas Wolff,164,Tiny ant-mimicking jumper,1,2.5,,,,"Pickled in 96% ethanol, 15-May-2017.",,Ant-mimic spider,,Michael Kelly,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,1651,../data/outline1cb03f7a3bc.jpg,Rhombonotus sp1,618,non-mimic,Outline,Pickled,Photo 1650,,NA,photo,http://localhost/images/photos/6/1651.jpg,Specimen,618,2017-05-11 12:18:53 UTC,2017-05-11 12:18:54 UTC,strict,618,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus sp1,,,-30,148,NA,NA,"Wilga Park, NSW",0:00,1,2,2001,"I. Oliver, DLWC",167,,1,2.8,Male,,,,Aus museum,,,AM collection,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,2932,../data/outline1cb056f2546b.JPG,Rhombonotus sp2,845,mimic,Outline,Alive,Photo 2804,,NA,photo,http://localhost/images/photos/11/2932.JPG,Specimen,845,2017-06-27 12:14:15 UTC,2017-06-27 12:14:17 UTC,strict,845,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus sp2,,,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,"Small black ant mimicking jumper, thick front legs",1,4.9,Male,,,"Pickled in 70% ethanol, 12-Jul-2017.",Aus Mus tentative,Ant-mimic spider,KS.129734,Aus Mus,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,2940,../data/outline1cb06fed7cd6.JPG,Rhombonotus sp2,845,mimic,Outline,Alive,Photo 2805,,NA,photo,http://localhost/images/photos/11/2940.JPG,Specimen,845,2017-06-27 12:37:06 UTC,2017-06-27 12:37:07 UTC,strict,845,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus sp2,,,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,"Small black ant mimicking jumper, thick front legs",1,4.9,Male,,,"Pickled in 70% ethanol, 12-Jul-2017.",Aus Mus tentative,Ant-mimic spider,KS.129734,Aus Mus,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3145,../data/outline1cb06bd95e9d.JPG,Rhombonotus sp2,844,mimic,Outline,Alive,Photo 2799,,NA,photo,http://localhost/images/photos/12/3145.JPG,Specimen,844,2017-07-01 07:53:00 UTC,2017-07-01 07:54:57 UTC,"strict, angles adjusted",844,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus sp2,,,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,"Shiny black ant mimicking jumper, red legs",1,3.2,,Juvenile,,"Pickled in 70% ethanol, 20-Jul-2017.",Aus Mus tentative,Ant-mimic spider,AA.1403,Aus Mus,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3202,../data/outline1cb02c854ef1.JPG,Rhombonotus sp2,844,mimic,Outline,Alive,Photo 2800,,NA,photo,http://localhost/images/photos/12/3202.JPG,Specimen,844,2017-07-02 09:36:49 UTC,2017-07-02 09:36:51 UTC,strict,844,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus sp2,,,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,"Shiny black ant mimicking jumper, red legs",1,3.2,,Juvenile,,"Pickled in 70% ethanol, 20-Jul-2017.",Aus Mus tentative,Ant-mimic spider,AA.1403,Aus Mus,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3755,../data/outline1cb04b504a37.JPG,Rhombonotus sp2,847,mimic,Outline,Alive,Photo 2818,,NA,photo,http://localhost/images/photos/15/3755.JPG,Specimen,847,2017-08-13 04:05:58 UTC,2017-08-13 04:06:01 UTC,strict,847,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus sp2,,,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,"Shiny black ant mimicking jumper, red legs",1,3.1,,Juvenile,,"Refused to walk for motion video.
Pickled in 70% ethanol, 20-Jul-2017.",Aus Mus tentative,Ant-mimic spider,AA.1403,Aus Mus,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3756,../data/outline1cb06de57775.JPG,Rhombonotus sp2,847,mimic,Outline,Alive,Photo 2819,,NA,photo,http://localhost/images/photos/15/3756.JPG,Specimen,847,2017-08-13 04:17:18 UTC,2017-08-13 04:17:22 UTC,"strict, angles adjusted",847,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus sp2,,,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,"Shiny black ant mimicking jumper, red legs",1,3.1,,Juvenile,,"Refused to walk for motion video.
Pickled in 70% ethanol, 20-Jul-2017.",Aus Mus tentative,Ant-mimic spider,AA.1403,Aus Mus,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3773,../data/outline1cb072e2f45.JPG,Rhombonotus sp2,813,mimic,Outline,Alive,Photo 2626,,NA,photo,http://localhost/images/photos/15/3773.JPG,Specimen,813,2017-08-13 14:42:17 UTC,2017-08-13 14:43:13 UTC,strict,813,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus sp2,,,-23.34533611,150.5567944,5,77.92590325,"Frenchville, North Rockhampton, Qld",16:31,21,6,2017,Jim,210,"Small black ant mimicking jumper, thick front legs",1,4,,juvenile,,"Possible model is sympatric specimen 814.
Pickled in 70% ethanol, 12-Jul-2017.",Aus Mus tentative,Ant-mimic spider,AA.1403,Aus Mus,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3774,../data/outline1cb020e62bea.JPG,Rhombonotus sp2,813,mimic,Outline,Alive,Photo 2625,,NA,photo,http://localhost/images/photos/15/3774.JPG,Specimen,813,2017-08-13 14:55:23 UTC,2017-08-13 14:55:51 UTC,strict,813,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus sp2,,,-23.34533611,150.5567944,5,77.92590325,"Frenchville, North Rockhampton, Qld",16:31,21,6,2017,Jim,210,"Small black ant mimicking jumper, thick front legs",1,4,,juvenile,,"Possible model is sympatric specimen 814.
Pickled in 70% ethanol, 12-Jul-2017.",Aus Mus tentative,Ant-mimic spider,AA.1403,Aus Mus,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3777,../data/outline1cb069cc20d2.JPG,Rhombonotus sp2,815,mimic,Outline,Alive,Photo 2637,,NA,photo,http://localhost/images/photos/15/3777.JPG,Specimen,815,2017-08-13 15:29:23 UTC,2017-08-13 15:29:57 UTC,strict with interpolation,815,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus sp2,,,-23.34533611,150.5567944,5,77.92590325,"Frenchville, North Rockhampton, Qld",16:31,21,6,2017,Jim,210,"Small black ant mimicking jumper, thick front legs",1,3.9,,,,"Possible model is sympatric specimen 814.
Pickled in 70% ethanol, date unknown.",Aus Mus tentative,Ant-mimic spider,AA.1403,Aus Mus,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3778,../data/outline1cb03a976504.JPG,Rhombonotus sp2,815,mimic,Outline,Alive,Photo 2638,,NA,photo,http://localhost/images/photos/15/3778.JPG,Specimen,815,2017-08-14 07:03:48 UTC,2017-08-14 07:03:56 UTC,strict,815,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus sp2,,,-23.34533611,150.5567944,5,77.92590325,"Frenchville, North Rockhampton, Qld",16:31,21,6,2017,Jim,210,"Small black ant mimicking jumper, thick front legs",1,3.9,,,,"Possible model is sympatric specimen 814.
Pickled in 70% ethanol, date unknown.",Aus Mus tentative,Ant-mimic spider,AA.1403,Aus Mus,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3781,../data/outline1cb07e042b23.JPG,Rhombonotus sp2,833,mimic,Outline,Alive,Photo 2748,,NA,photo,http://localhost/images/photos/15/3781.JPG,Specimen,833,2017-08-14 07:09:39 UTC,2017-08-14 07:09:41 UTC,"strict, angles adjusted",833,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus sp2,,,-23.89775,151.2622972,10,28.05810398,"Toondon Botanic Gardens, Gladstone, Qld",14:19,22,6,2017,Jim,216,"Small black ant mimicking jumper, thick front legs",1,3.9,Female,,,"Pickled in 70% ethanol, 12-Jul-2017.",Aus Mus tentative,Ant-mimic spider,KS.129732,Aus Mus,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3782,../data/outline1cb0355f5119.JPG,Rhombonotus sp2,833,mimic,Outline,Alive,Photo 2749,,NA,photo,http://localhost/images/photos/15/3782.JPG,Specimen,833,2017-08-14 07:10:56 UTC,2017-08-14 07:10:57 UTC,"strict, angles adjusted",833,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus sp2,,,-23.89775,151.2622972,10,28.05810398,"Toondon Botanic Gardens, Gladstone, Qld",14:19,22,6,2017,Jim,216,"Small black ant mimicking jumper, thick front legs",1,3.9,Female,,,"Pickled in 70% ethanol, 12-Jul-2017.",Aus Mus tentative,Ant-mimic spider,KS.129732,Aus Mus,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3785,../data/outline1cb052b57607.JPG,Rhombonotus sp2,846,mimic,Outline,Alive,Photo 2812,,NA,photo,http://localhost/images/photos/15/3785.JPG,Specimen,846,2017-08-14 07:39:44 UTC,2017-08-14 07:39:48 UTC,strict,846,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus sp2,,,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,"Small black ant mimicking jumper, thick front legs",1,4.2,Female,,,"Pickled in 70% ethanol, 14-Jul-2017.",Aus Mus tentative,Ant-mimic spider,KS.129735,Aus Mus,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3786,../data/outline1cb06bea6c48.JPG,Rhombonotus sp2,846,mimic,Outline,Alive,Photo 2813,,NA,photo,http://localhost/images/photos/15/3786.JPG,Specimen,846,2017-08-14 07:52:16 UTC,2017-08-14 07:52:17 UTC,"strict, angles adjusted",846,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Rhombonotus,Species,Rhombonotus sp2,,,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,"Small black ant mimicking jumper, thick front legs",1,4.2,Female,,,"Pickled in 70% ethanol, 14-Jul-2017.",Aus Mus tentative,Ant-mimic spider,KS.129735,Aus Mus,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
